Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[255, 0, 0]",2,40,0.4064520269894274,1,3
"[0, 0, 255]",0,10,0.6254604069981724,1,3
"[0, 0, 255]",0,20,0.49821255399729125,1,3
"[255, 255, 0]",2,25,0.45323724699846935,1,3
"[255, 0, 0]",2,35,0.45690337900305167,1,3
"[0, 0, 255]",2,0,0.5202932100073667,1,3
"[255, 255, 0]",0,20,0.4859778670070227,1,3
"[255, 255, 0]",2,10,0.4838316180102993,1,3
"[255, 0, 0]",0,20,0.5552880049945088,1,3
"[0, 0, 255]",2,10,0.6137918179883854,1,3
"[255, 255, 0]",0,30,0.4850211940065492,1,3
"[255, 255, 0]",0,10,0.40255671000340953,1,3
"[0, 0, 255]",0,15,0.5306861160061089,1,3
"[255, 0, 0]",0,30,0.5431293309957255,1,3
"[0, 0, 255]",0,20,0.5923345790070016,1,3
"[255, 0, 0]",0,15,0.4159041980019538,1,3
"[255, 0, 0]",0,30,0.464937568991445,1,3
"[0, 0, 255]",2,0,0.5349399170081597,1,3
"[255, 0, 0]",0,30,0.43389186600688845,1,3
"[0, 0, 255]",2,0,0.4952764719928382,1,3
"[255, 0, 0]",2,25,0.48441899300087243,1,3
"[0, 0, 255]",0,15,0.5535638709989144,1,3
"[255, 255, 0]",0,35,0.40190559599432163,1,3
"[0, 0, 255]",0,10,0.5064036800031317,1,3
"[255, 0, 0]",2,5,0.47481674399750773,1,3
"[255, 255, 0]",2,25,0.43360053599462844,1,3
"[255, 0, 0]",0,0,0.6188024409930222,1,3
"[0, 0, 255]",0,5,0.5457671510084765,1,3
"[0, 0, 255]",2,20,0.5579326139995828,1,3
"[0, 0, 255]",0,0,0.4473226819973206,1,3
"[0, 0, 255]",0,0,0.5365873749979073,1,3
"[0, 0, 255]",0,15,0.48509442499198485,1,3
"[255, 0, 0]",0,35,0.5368676220095949,1,3
"[255, 255, 0]",2,30,0.5561307269963436,1,3
"[0, 0, 255]",2,20,0.6078992940019816,1,3
"[255, 0, 0]",0,10,0.45974169799592346,1,3
"[255, 0, 0]",2,15,0.52971486999013,1,3
"[255, 0, 0]",0,25,0.4899626149999676,1,3
"[0, 0, 255]",0,30,0.5524131700076396,1,3
"[255, 0, 0]",0,25,0.4635889499913901,1,3
"[255, 255, 0]",2,10,0.4475757950131083,1,3
"[255, 0, 0]",2,35,0.4895601480093319,1,3
"[255, 255, 0]",2,40,0.4202678889996605,1,3
"[255, 255, 0]",2,5,0.3307690320070833,1,3
"[255, 255, 0]",0,20,0.49813693200121634,1,3
"[255, 255, 0]",2,0,0.3950451400014572,1,3
"[0, 0, 255]",2,25,0.6101964550034609,1,3
"[255, 255, 0]",2,35,0.5145498909987509,1,3
"[0, 0, 255]",2,5,0.5012482970050769,0,3
"[0, 0, 255]",0,0,0.48662577899813186,1,3
"[255, 0, 0]",2,25,0.6275165080005536,1,3
"[255, 0, 0]",0,10,0.6510458879929502,1,3
"[0, 0, 255]",2,15,0.5623600469989469,1,3
"[0, 0, 255]",2,30,2.491451219000737,1,3
"[255, 255, 0]",0,40,0.6194415169884451,1,3
"[255, 255, 0]",0,35,0.4423940099950414,1,3
"[255, 255, 0]",2,5,0.49044315599894617,1,3
"[255, 0, 0]",2,25,0.5129703379934654,1,3
"[255, 255, 0]",2,5,0.41574196101282723,1,3
"[255, 255, 0]",2,15,0.4364918880019104,1,3
"[255, 0, 0]",2,0,0.4618659510015277,1,3
"[255, 0, 0]",2,30,0.5331551339913858,1,3
"[255, 0, 0]",2,0,0.3970542160095647,1,3
"[0, 0, 255]",2,15,0.4414488329930464,0,3
"[0, 0, 255]",0,25,0.5272727030096576,1,3
"[0, 0, 255]",2,25,0.4164904210047098,1,3
