Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 255, 0]",0,10,0.6153492390294559,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.4125544370035641,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.47544150199973956,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.34762459504418075,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.6532325219595805,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.45615519100101665,1,Mingda,1,4,YG
"[255, 255, 0]",0,10,0.37465872295433655,1,Mingda,1,4,YG
"[255, 255, 0]",2,10,0.3276245010201819,1,Mingda,1,4,YG
"[255, 255, 0]",2,10,0.3125284639536403,1,Mingda,1,4,YG
"[0, 255, 0]",0,0,0.37789723003515974,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.4078799429698847,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.3717246389715001,0,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.2967854689923115,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.32083217200124636,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.40846715099178255,1,Mingda,1,4,YG
"[0, 255, 0]",2,0,0.4115736589883454,1,Mingda,1,4,YG
"[0, 255, 0]",2,10,0.4320697319926694,1,Mingda,1,4,YG
"[255, 255, 0]",2,10,0.5679456280195154,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.3290849149925634,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.3614662580075674,1,Mingda,1,4,YG
"[0, 255, 0]",2,0,0.33598993497435004,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.4432264880160801,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.34117956401314586,1,Mingda,1,4,YG
"[255, 255, 0]",0,0,0.3214080599718727,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.272977901971899,1,Mingda,1,4,YG
"[255, 255, 0]",0,0,0.31540808401769027,1,Mingda,1,4,YG
"[255, 255, 0]",0,0,0.33791262103477493,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.31610894697951153,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.4023867169744335,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.3086334989638999,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.3810285910149105,1,Mingda,1,4,YG
"[0, 255, 0]",0,0,0.29871260799700394,1,Mingda,1,4,YG
"[0, 255, 0]",2,10,0.32393666700227186,1,Mingda,1,4,YG
